Gender,Event,Location,Year,Medal,Name,Nationality,NOC,Result
M,200 metres,Montreal,1976,G,Donald QUARRIE,JAM,JAM,20.23
W,200 metres,Montreal,1976,G,BÃ¤rbel ECKERT-WÃCKEL,GDR,GDR,22.37
M,200 metres,Montreal,1976,S,Millard Frank Jr. HAMPTON,USA,USA,20.29
W,200 metres,Montreal,1976,S,Annegret RICHTER-IRRGANG,FRG,FRG,22.39
M,200 metres,Montreal,1976,B,Dwayne Eugene EVANS,USA,USA,20.43
W,200 metres,Montreal,1976,B,Renate STECHER,GDR,GDR,22.47
M,200 metres,Montreal,1976,None,Cuthbert Jacobs,ANT,ANT,
W,200 metres,Montreal,1976,None,Raelene Boyle,AUS,AUS,
W,200 metres,Montreal,1976,None,Denise Robertson,AUS,AUS,
W,200 metres,Montreal,1976,None,Debbie Wells,AUS,AUS,
M,200 metres,Montreal,1976,None,Peter Fitzgerald,AUS,AUS,
M,200 metres,Montreal,1976,None,Rick Mitchell,AUS,AUS,
W,200 metres,Montreal,1976,None,Silvia Schinzel,AUT,AUT,
M,200 metres,Montreal,1976,None,Walter Callander,BAH,BAH,
M,200 metres,Montreal,1976,None,Clive Sands,BAH,BAH,
W,200 metres,Montreal,1976,None,Freida Nicholls-Davy,BAR,BAR,
M,200 metres,Montreal,1976,None,Rawle Clarke,BAR,BAR,
W,200 metres,Montreal,1976,None,Lea Alaerts,BEL,BEL,
M,200 metres,Montreal,1976,None,Lambert Micha,BEL,BEL,
M,200 metres,Montreal,1976,None,Calvin Dill,BER,BER,
W,200 metres,Montreal,1976,None,Silvina Pereira,BRA,BRA,
M,200 metres,Montreal,1976,None,Rui da Silva,BRA,BRA,
M,200 metres,Montreal,1976,None,Colin Thurton,BIZ,BIZ,
W,200 metres,Montreal,1976,None,Lilyana Panayotova-Ivanova,BUL,BUL,
M,200 metres,Montreal,1976,None,Petar Petrov,BUL,BUL,
W,200 metres,Montreal,1976,None,Marjorie Bailey,CAN,CAN,
W,200 metres,Montreal,1976,None,Patty Loverock,CAN,CAN,
W,200 metres,Montreal,1976,None,Joanne McTaggart,CAN,CAN,
M,200 metres,Montreal,1976,None,Hugh Fraser,CAN,CAN,
M,200 metres,Montreal,1976,None,Georges Kablan Degnan,CIV,CIV,
W,200 metres,Montreal,1976,None,Fulgencia Romay,CUB,CUB,
W,200 metres,Montreal,1976,None,Isabel Taylor,CUB,CUB,
W,200 metres,Montreal,1976,None,Carmen Valdés,CUB,CUB,
M,200 metres,Montreal,1976,None,Francisco Gómez,CUB,CUB,
M,200 metres,Montreal,1976,None,Silvio Leonard,CUB,CUB,
M,200 metres,Montreal,1976,None,Hermes Ramírez,CUB,CUB,
W,200 metres,Montreal,1976,None,Divina Estrella,DOM,DOM,
M,200 metres,Montreal,1976,None,Tony Moore,FIJ,FIJ,
W,200 metres,Montreal,1976,None,Mona-Lisa Pursiainen,FIN,FIN,
M,200 metres,Montreal,1976,None,Hannu Mäkelä,FIN,FIN,
W,200 metres,Montreal,1976,None,Catherine Delachanal,FRA,FRA,
W,200 metres,Montreal,1976,None,Chantal Réga,FRA,FRA,
M,200 metres,Montreal,1976,None,Joseph Arame,FRA,FRA,
M,200 metres,Montreal,1976,None,Jean Mayer,FRA,FRA,
W,200 metres,Montreal,1976,None,Bev Goddard,GBR,GBR,
W,200 metres,Montreal,1976,None,Helen Golden,GBR,GBR,
W,200 metres,Montreal,1976,None,Sonia Lannaman,GBR,GBR,
M,200 metres,Montreal,1976,None,Ainsley Bennett,GBR,GBR,
W,200 metres,Montreal,1976,None,Carla Bodendorf,GDR,GDR,
W,200 metres,Montreal,1976,None,Inge Helten,FRG,FRG,
W,200 metres,Montreal,1976,None,Anne Kroniger,FRG,FRG,
W,200 metres,Montreal,1976,None,Marie-Louise Pierre,HAI,HAI,
M,200 metres,Montreal,1976,None,Philippe Étienne,HAI,HAI,
W,200 metres,Montreal,1976,None,Ildikó Szabó-Erdélyi,HUN,HUN,
M,200 metres,Montreal,1976,None,Endre Lépold,HUN,HUN,
W,200 metres,Montreal,1976,None,Carolina Rieuwpassa,INA,INA,
M,200 metres,Montreal,1976,None,Ayoub Bodaghi,IRI,IRI,
W,200 metres,Montreal,1976,None,Rita Bottiglieri,ITA,ITA,
M,200 metres,Montreal,1976,None,Pietro Farina,ITA,ITA,
M,200 metres,Montreal,1976,None,Pietro Mennea,ITA,ITA,
M,200 metres,Montreal,1976,None,Vittorino Milanesio,ITA,ITA,
W,200 metres,Montreal,1976,None,Rosie Allwood,JAM,JAM,
W,200 metres,Montreal,1976,None,Carol Cummings,JAM,JAM,
W,200 metres,Montreal,1976,None,Jackie Pusey,JAM,JAM,
M,200 metres,Montreal,1976,None,Colin Bradford,JAM,JAM,
M,200 metres,Montreal,1976,None,Hamed Ali,KSA,KSA,
M,200 metres,Montreal,1976,None,Abdul Aziz Abdul Kareem,KUW,KUW,
W,200 metres,Montreal,1976,None,Helen Ritter,LIE,LIE,
M,200 metres,Montreal,1976,None,Roland Bombardella,LUX,LUX,
M,200 metres,Montreal,1976,None,Ramli Ahmad,MAS,MAS,
M,200 metres,Montreal,1976,None,Armando Padilla,NCA,NCA,
W,200 metres,Montreal,1976,None,Sue Jowett,NZL,NZL,
M,200 metres,Montreal,1976,None,Guy Abrahams,PAN,PAN,
M,200 metres,Montreal,1976,None,Wavala Kali,PNG,PNG,
M,200 metres,Montreal,1976,None,Bogdan Grzejszczak,POL,POL,
M,200 metres,Montreal,1976,None,Zenon Nowosz,POL,POL,
M,200 metres,Montreal,1976,None,Marian Woronin,POL,POL,
M,200 metres,Montreal,1976,None,Pedro Ferrer,PUR,PUR,
M,200 metres,Montreal,1976,None,Christian Dorosario,SEN,SEN,
M,200 metres,Montreal,1976,None,Barka Sy,SEN,SEN,
M,200 metres,Montreal,1976,None,Peter Muster,SUI,SUI,
M,200 metres,Montreal,1976,None,Sammy Monsels,SUR,SUR,
W,200 metres,Montreal,1976,None,Linda Haglund,SWE,SWE,
M,200 metres,Montreal,1976,None,Thorsten Johansson,SWE,SWE,
M,200 metres,Montreal,1976,None,Ainsley Armstrong,TTO,TTO,
M,200 metres,Montreal,1976,None,Hasely Crawford,TTO,TTO,
W,200 metres,Montreal,1976,None,Nadezhda Besfamilnaya,URS,URS,
W,200 metres,Montreal,1976,None,Tatyana Prorochenko,URS,URS,
W,200 metres,Montreal,1976,None,Lyudmila Maslakova,URS,URS,
M,200 metres,Montreal,1976,None,Aleksandr Aksinin,URS,URS,
M,200 metres,Montreal,1976,None,Valery Borzov,URS,URS,
M,200 metres,Montreal,1976,None,Nikolay Kolesnikov,URS,URS,
W,200 metres,Montreal,1976,None,Chandra Cheeseborough,USA,USA,
W,200 metres,Montreal,1976,None,Debra Armstrong,USA,USA,
W,200 metres,Montreal,1976,None,Brenda Morehead,USA,USA,
M,200 metres,Montreal,1976,None,Mark Lutz,USA,USA,
M,20000 metres Race Walk,Montreal,1976,G,Daniel BAUTISTA ROCHA,MEX,MEX,1:24:40.6
M,20000 metres Race Walk,Montreal,1976,S,Hans REIMANN,GDR,GDR,1:25:13.8
M,20000 metres Race Walk,Montreal,1976,B,Peter FRENKEL,GDR,GDR,1:25:29.4
M,20000 metres Race Walk,Montreal,1976,None,Ross Haywood,AUS,AUS,
M,20000 metres Race Walk,Montreal,1976,None,Godfried De Jonckheere,BEL,BEL,
M,20000 metres Race Walk,Montreal,1976,None,Pat Farrelly,CAN,CAN,
M,20000 metres Race Walk,Montreal,1976,None,Marcel Jobin,CAN,CAN,
M,20000 metres Race Walk,Montreal,1976,None,Alex Oakley,CAN,CAN,
M,20000 metres Race Walk,Montreal,1976,None,Ernesto Alfaro,COL,COL,
M,20000 metres Race Walk,Montreal,1976,None,Rafael Vega,COL,COL,
M,20000 metres Race Walk,Montreal,1976,None,Gérard Lelièvre,FRA,FRA,
M,20000 metres Race Walk,Montreal,1976,None,Brian Adams,GBR,GBR,
M,20000 metres Race Walk,Montreal,1976,None,Olly Flynn,GBR,GBR,
M,20000 metres Race Walk,Montreal,1976,None,Paul Nihill,GBR,GBR,
M,20000 metres Race Walk,Montreal,1976,None,Karl-Heinz Stadtmüller,GDR,GDR,
M,20000 metres Race Walk,Montreal,1976,None,Bernd Kannenberg,FRG,FRG,
M,20000 metres Race Walk,Montreal,1976,None,Gerhard Weidner,FRG,FRG,
M,20000 metres Race Walk,Montreal,1976,None,Santiago Fonseca,HON,HON,
M,20000 metres Race Walk,Montreal,1976,None,Imre Stankovics,HUN,HUN,
M,20000 metres Race Walk,Montreal,1976,None,Hank Klein,ISV,ISV,
M,20000 metres Race Walk,Montreal,1976,None,Roberto Buccione,ITA,ITA,
M,20000 metres Race Walk,Montreal,1976,None,Vittorio Visini,ITA,ITA,
M,20000 metres Race Walk,Montreal,1976,None,Armando Zambaldo,ITA,ITA,
M,20000 metres Race Walk,Montreal,1976,None,Yoshio Morikawa,JPN,JPN,
M,20000 metres Race Walk,Montreal,1976,None,Lucien Faber,LUX,LUX,
M,20000 metres Race Walk,Montreal,1976,None,Khoo Chong Beng,MAS,MAS,
M,20000 metres Race Walk,Montreal,1976,None,Domingo Colín,MEX,MEX,
M,20000 metres Race Walk,Montreal,1976,None,Raúl González,MEX,MEX,
M,20000 metres Race Walk,Montreal,1976,None,Bogusław Duda,POL,POL,
M,20000 metres Race Walk,Montreal,1976,None,Jan Ornoch,POL,POL,
M,20000 metres Race Walk,Montreal,1976,None,Bengt Simonsen,SWE,SWE,
M,20000 metres Race Walk,Montreal,1976,None,Otto Barch,URS,URS,
M,20000 metres Race Walk,Montreal,1976,None,Vladimir Golubnichy,URS,URS,
M,20000 metres Race Walk,Montreal,1976,None,Viktor Semyonov,URS,URS,
M,20000 metres Race Walk,Montreal,1976,None,Ron Laird,USA,USA,
M,20000 metres Race Walk,Montreal,1976,None,Todd Scully,USA,USA,
M,20000 metres Race Walk,Montreal,1976,None,Larry Walker,USA,USA,
M,20000 metres Race Walk,Montreal,1976,None,Vinko Galušić,YUG,YUG,
M,3000 metres Steeplechase,Montreal,1976,G,Anders GARDERUD,SWE,SWE,8:08.02
M,3000 metres Steeplechase,Montreal,1976,S,Bronislaw MALINOWSKI,POL,POL,8:09.11
M,3000 metres Steeplechase,Montreal,1976,B,Frank BAUMGARTL,GDR,GDR,8:10.36
M,3000 metres Steeplechase,Montreal,1976,None,Peter Larkins,AUS,AUS,
M,3000 metres Steeplechase,Montreal,1976,None,Paul Thys,BEL,BEL,
M,3000 metres Steeplechase,Montreal,1976,None,José João da Silva,BRA,BRA,
M,3000 metres Steeplechase,Montreal,1976,None,Antonio Campos,ESP,ESP,
M,3000 metres Steeplechase,Montreal,1976,None,Tapio Kantanen,FIN,FIN,
M,3000 metres Steeplechase,Montreal,1976,None,Ismo Toukonen,FIN,FIN,
M,3000 metres Steeplechase,Montreal,1976,None,Jean-Paul Villain,FRA,FRA,
M,3000 metres Steeplechase,Montreal,1976,None,John Bicourt,GBR,GBR,
M,3000 metres Steeplechase,Montreal,1976,None,Dennis Coates,GBR,GBR,
M,3000 metres Steeplechase,Montreal,1976,None,Tony Staynings,GBR,GBR,
M,3000 metres Steeplechase,Montreal,1976,None,Gerd Frähmcke,FRG,FRG,
M,3000 metres Steeplechase,Montreal,1976,None,Michael Karst,FRG,FRG,
M,3000 metres Steeplechase,Montreal,1976,None,Willi Maier,FRG,FRG,
M,3000 metres Steeplechase,Montreal,1976,None,Ágúst Ásgeirsson,ISL,ISL,
M,3000 metres Steeplechase,Montreal,1976,None,Takaharu Koyama,JPN,JPN,
M,3000 metres Steeplechase,Montreal,1976,None,Euan Robertson,NZL,NZL,
M,3000 metres Steeplechase,Montreal,1976,None,Gheorghe Cefan,ROU,ROU,
M,3000 metres Steeplechase,Montreal,1976,None,Dan Glans,SWE,SWE,
M,3000 metres Steeplechase,Montreal,1976,None,Dušan Moravčík,TCH,TCH,
M,3000 metres Steeplechase,Montreal,1976,None,Doug Brown,USA,USA,
M,3000 metres Steeplechase,Montreal,1976,None,Henry Marsh,USA,USA,
M,3000 metres Steeplechase,Montreal,1976,None,Mike Roche,USA,USA,
M,4 × 100 metres Relay,Montreal,1976,None,Everton Cornelius,ANT,ANT,
M,4 × 100 metres Relay,Montreal,1976,None,Calvin Greenaway,ANT,ANT,
M,4 × 100 metres Relay,Montreal,1976,None,Cuthbert Jacobs,ANT,ANT,
M,4 × 100 metres Relay,Montreal,1976,None,Paul Richards,ANT,ANT,
M,4 × 100 metres Relay,Montreal,1976,None,Fred Sowerby,ANT,ANT,
M,4 × 100 metres Relay,Montreal,1976,None,Elroy Turner,ANT,ANT,
W,4 × 100 metres Relay,Montreal,1976,None,Raelene Boyle,AUS,AUS,
W,4 × 100 metres Relay,Montreal,1976,None,Gaye Dell,AUS,AUS,
W,4 × 100 metres Relay,Montreal,1976,None,Denise Robertson,AUS,AUS,
W,4 × 100 metres Relay,Montreal,1976,None,Debbie Wells,AUS,AUS,
W,4 × 100 metres Relay,Montreal,1976,None,Barbara Wilson,AUS,AUS,
M,4 × 100 metres Relay,Montreal,1976,None,Max Binnington,AUS,AUS,
M,4 × 100 metres Relay,Montreal,1976,None,Chris Commons,AUS,AUS,
M,4 × 100 metres Relay,Montreal,1976,None,Peter Fitzgerald,AUS,AUS,
M,4 × 100 metres Relay,Montreal,1976,None,Peter Grant,AUS,AUS,
M,4 × 100 metres Relay,Montreal,1976,None,Rick Mitchell,AUS,AUS,
M,4 × 100 metres Relay,Montreal,1976,None,Warren Parr,AUS,AUS,
M,4 × 100 metres Relay,Montreal,1976,None,Walter Callander,BAH,BAH,
M,4 × 100 metres Relay,Montreal,1976,None,Leonard Jervis,BAH,BAH,
M,4 × 100 metres Relay,Montreal,1976,None,Phil Robins,BAH,BAH,
M,4 × 100 metres Relay,Montreal,1976,None,Clive Sands,BAH,BAH,
M,4 × 100 metres Relay,Montreal,1976,None,Mike Sands,BAH,BAH,
M,4 × 100 metres Relay,Montreal,1976,None,Danny Smith,BAH,BAH,
M,4 × 100 metres Relay,Montreal,1976,None,Rawle Clarke,BAR,BAR,
M,4 × 100 metres Relay,Montreal,1976,None,Victor Gooding,BAR,BAR,
M,4 × 100 metres Relay,Montreal,1976,None,Hamil Grimes,BAR,BAR,
M,4 × 100 metres Relay,Montreal,1976,None,Pearson Jordan,BAR,BAR,
M,4 × 100 metres Relay,Montreal,1976,None,Pearson Trotman,BAR,BAR,
M,4 × 100 metres Relay,Montreal,1976,None,Harcourt Wason,BAR,BAR,
W,4 × 100 metres Relay,Montreal,1976,None,Debbie Jones,BER,BER,
W,4 × 100 metres Relay,Montreal,1976,None,Sonia Smith,BER,BER,
M,4 × 100 metres Relay,Montreal,1976,None,Calvin Dill,BER,BER,
M,4 × 100 metres Relay,Montreal,1976,None,Mike Sharpe,BER,BER,
M,4 × 100 metres Relay,Montreal,1976,None,Gregory Simons,BER,BER,
M,4 × 100 metres Relay,Montreal,1976,None,Renelda Swan,BER,BER,
M,4 × 100 metres Relay,Montreal,1976,None,Dennis Trott,BER,BER,
W,4 × 100 metres Relay,Montreal,1976,None,Marjorie Bailey,CAN,CAN,
W,4 × 100 metres Relay,Montreal,1976,None,Margaret Howe,CAN,CAN,
W,4 × 100 metres Relay,Montreal,1976,None,Patty Loverock,CAN,CAN,
W,4 × 100 metres Relay,Montreal,1976,None,Joanne McTaggart,CAN,CAN,
W,4 × 100 metres Relay,Montreal,1976,None,Joyce Yakubowich,CAN,CAN,
M,4 × 100 metres Relay,Montreal,1976,None,Al Dukowski,CAN,CAN,
M,4 × 100 metres Relay,Montreal,1976,None,Hugh Fraser,CAN,CAN,
M,4 × 100 metres Relay,Montreal,1976,None,Marvin Nash,CAN,CAN,
M,4 × 100 metres Relay,Montreal,1976,None,Hugh Spooner,CAN,CAN,
M,4 × 100 metres Relay,Montreal,1976,None,Jean-Pierre Basségéla,CGO,CGO,
M,4 × 100 metres Relay,Montreal,1976,None,Louis Nkanza,CGO,CGO,
M,4 × 100 metres Relay,Montreal,1976,None,Théophile Nkounkou,CGO,CGO,
M,4 × 100 metres Relay,Montreal,1976,None,Alphonse Yanghat,CGO,CGO,
M,4 × 100 metres Relay,Montreal,1976,None,Georges Kablan Degnan,CIV,CIV,
M,4 × 100 metres Relay,Montreal,1976,None,Gaston Kouadio,CIV,CIV,
M,4 × 100 metres Relay,Montreal,1976,None,Arsène Kra Konan,CIV,CIV,
M,4 × 100 metres Relay,Montreal,1976,None,Amadou Méité,CIV,CIV,
W,4 × 100 metres Relay,Montreal,1976,None,Asunción Acosta,CUB,CUB,
W,4 × 100 metres Relay,Montreal,1976,None,Silvia Chivás,CUB,CUB,
W,4 × 100 metres Relay,Montreal,1976,None,Fulgencia Romay,CUB,CUB,
W,4 × 100 metres Relay,Montreal,1976,None,Isabel Taylor,CUB,CUB,
W,4 × 100 metres Relay,Montreal,1976,None,Carmen Valdés,CUB,CUB,
M,4 × 100 metres Relay,Montreal,1976,None,Alejandro Casañas,CUB,CUB,
M,4 × 100 metres Relay,Montreal,1976,None,Francisco Gómez,CUB,CUB,
M,4 × 100 metres Relay,Montreal,1976,None,Osvaldo Lara,CUB,CUB,
M,4 × 100 metres Relay,Montreal,1976,None,Silvio Leonard,CUB,CUB,
M,4 × 100 metres Relay,Montreal,1976,None,Pablo Montes,CUB,CUB,
M,4 × 100 metres Relay,Montreal,1976,None,Hermes Ramírez,CUB,CUB,
M,4 × 100 metres Relay,Montreal,1976,None,Ángel de las Heras,ESP,ESP,
M,4 × 100 metres Relay,Montreal,1976,None,Francisco García,ESP,ESP,
M,4 × 100 metres Relay,Montreal,1976,None,Javier Martínez,ESP,ESP,
M,4 × 100 metres Relay,Montreal,1976,None,José Luis Sánchez,ESP,ESP,
M,4 × 100 metres Relay,Montreal,1976,None,Luis Sarría,ESP,ESP,
W,4 × 100 metres Relay,Montreal,1976,None,Chantal Corbrejaud,FRA,FRA,
W,4 × 100 metres Relay,Montreal,1976,None,Catherine Delachanal,FRA,FRA,
W,4 × 100 metres Relay,Montreal,1976,None,Véronique Grandrieux,FRA,FRA,
W,4 × 100 metres Relay,Montreal,1976,None,Chantal Réga,FRA,FRA,
W,4 × 100 metres Relay,Montreal,1976,None,Emma Sulter,FRA,FRA,
W,4 × 100 metres Relay,Montreal,1976,None,Sylviane Telliez,FRA,FRA,
M,4 × 100 metres Relay,Montreal,1976,None,Jean-Claude Amoureux,FRA,FRA,
M,4 × 100 metres Relay,Montreal,1976,None,Joseph Arame,FRA,FRA,
M,4 × 100 metres Relay,Montreal,1976,None,Dominique Chauvelot,FRA,FRA,
M,4 × 100 metres Relay,Montreal,1976,None,Gilles Échevin,FRA,FRA,
M,4 × 100 metres Relay,Montreal,1976,None,Jean Mayer,FRA,FRA,
M,4 × 100 metres Relay,Montreal,1976,None,Lucien Sainte-Rose,FRA,FRA,
M,4 × 100 metres Relay,Montreal,1976,None,Bakary Jarjue,GAM,GAM,
W,4 × 100 metres Relay,Montreal,1976,None,Wendy Clarke,GBR,GBR,
W,4 × 100 metres Relay,Montreal,1976,None,Sharon Colyear,GBR,GBR,
W,4 × 100 metres Relay,Montreal,1976,None,Helen Golden,GBR,GBR,
W,4 × 100 metres Relay,Montreal,1976,None,Sonia Lannaman,GBR,GBR,
W,4 × 100 metres Relay,Montreal,1976,None,Andrea Lynch,GBR,GBR,
W,4 × 100 metres Relay,Montreal,1976,None,Denise Ramsden,GBR,GBR,
W,4 × 100 metres Relay,Montreal,1976,None,Martina Blos,GDR,GDR,
M,4 × 100 metres Relay,Montreal,1976,None,Thomas Munkelt,GDR,GDR,
W,4 × 100 metres Relay,Montreal,1976,None,Rita Wilden,FRG,FRG,
M,4 × 100 metres Relay,Montreal,1976,None,Werner Bastians,FRG,FRG,
M,4 × 100 metres Relay,Montreal,1976,None,Klaus Bieler,FRG,FRG,
M,4 × 100 metres Relay,Montreal,1976,None,Reinhard Borchert,FRG,FRG,
M,4 × 100 metres Relay,Montreal,1976,None,Klaus Ehl,FRG,FRG,
M,4 × 100 metres Relay,Montreal,1976,None,Dieter Steinmann,FRG,FRG,
W,4 × 100 metres Relay,Montreal,1976,None,Alice Annum,GHA,GHA,
W,4 × 100 metres Relay,Montreal,1976,None,Grace Bakari,GHA,GHA,
W,4 × 100 metres Relay,Montreal,1976,None,Hannah Afriyie,GHA,GHA,
M,4 × 100 metres Relay,Montreal,1976,None,George Daniels,GHA,GHA,
M,4 × 100 metres Relay,Montreal,1976,None,Ohene Karikari,GHA,GHA,
M,4 × 100 metres Relay,Montreal,1976,None,Sandy Osei-Agyemang,GHA,GHA,
M,4 × 100 metres Relay,Montreal,1976,None,James Gilkes,GUY,GUY,
W,4 × 100 metres Relay,Montreal,1976,None,Rita Bottiglieri,ITA,ITA,
W,4 × 100 metres Relay,Montreal,1976,None,Cecilia Molinari,ITA,ITA,
W,4 × 100 metres Relay,Montreal,1976,None,Laura Nappi,ITA,ITA,
W,4 × 100 metres Relay,Montreal,1976,None,Ileana Ongar,ITA,ITA,
M,4 × 100 metres Relay,Montreal,1976,None,Luigi Benedetti,ITA,ITA,
M,4 × 100 metres Relay,Montreal,1976,None,Luciano Caravani,ITA,ITA,
M,4 × 100 metres Relay,Montreal,1976,None,Pietro Farina,ITA,ITA,
M,4 × 100 metres Relay,Montreal,1976,None,Vincenzo Guerini,ITA,ITA,
M,4 × 100 metres Relay,Montreal,1976,None,Pietro Mennea,ITA,ITA,
M,4 × 100 metres Relay,Montreal,1976,None,Vittorino Milanesio,ITA,ITA,
W,4 × 100 metres Relay,Montreal,1976,None,Rosie Allwood,JAM,JAM,
W,4 × 100 metres Relay,Montreal,1976,None,Carol Cummings,JAM,JAM,
W,4 × 100 metres Relay,Montreal,1976,None,Lelieth Hodges,JAM,JAM,
W,4 × 100 metres Relay,Montreal,1976,None,Jackie Pusey,JAM,JAM,
W,4 × 100 metres Relay,Montreal,1976,None,Audrey Reid,JAM,JAM,
W,4 × 100 metres Relay,Montreal,1976,None,Ruth Simpson,JAM,JAM,
M,4 × 100 metres Relay,Montreal,1976,None,Charles Asati,KEN,KEN,
M,4 × 100 metres Relay,Montreal,1976,None,John Mwebi,KEN,KEN,
M,4 × 100 metres Relay,Montreal,1976,None,Hamed Ali,KSA,KSA,
M,4 × 100 metres Relay,Montreal,1976,None,Mohamed Ali Al-Malky,KSA,KSA,
M,4 × 100 metres Relay,Montreal,1976,None,Mohamed Al-Sehly,KSA,KSA,
M,4 × 100 metres Relay,Montreal,1976,None,Salem Khalifa,KSA,KSA,
M,4 × 100 metres Relay,Montreal,1976,None,Abdul Kareem Al-Awad,KUW,KUW,
M,4 × 100 metres Relay,Montreal,1976,None,Abdul Aziz Abdul Kareem,KUW,KUW,
M,4 × 100 metres Relay,Montreal,1976,None,Ibrahim Al-Rabeeah,KUW,KUW,
M,4 × 100 metres Relay,Montreal,1976,None,Saleh Faraj,KUW,KUW,
M,4 × 100 metres Relay,Montreal,1976,None,Abdul Latif Abbas,KUW,KUW,
M,4 × 100 metres Relay,Montreal,1976,None,Kola Abdulai,NGR,NGR,
M,4 × 100 metres Relay,Montreal,1976,None,Rex Bazunu,NGR,NGR,
W,4 × 100 metres Relay,Montreal,1976,None,Barbara Bakulin,POL,POL,
W,4 × 100 metres Relay,Montreal,1976,None,Zofia Bielczyk,POL,POL,
W,4 × 100 metres Relay,Montreal,1976,None,Helena Fliśnik,POL,POL,
M,4 × 100 metres Relay,Montreal,1976,None,Bogdan Grzejszczak,POL,POL,
M,4 × 100 metres Relay,Montreal,1976,None,Zenon Licznerski,POL,POL,
M,4 × 100 metres Relay,Montreal,1976,None,Ryszard Malcherczyk,POL,POL,
M,4 × 100 metres Relay,Montreal,1976,None,Zenon Nowosz,POL,POL,
M,4 × 100 metres Relay,Montreal,1976,None,Andrzej Świerczyński,POL,POL,
M,4 × 100 metres Relay,Montreal,1976,None,Marian Woronin,POL,POL,
M,4 × 100 metres Relay,Montreal,1976,None,Christian Dorosario,SEN,SEN,
M,4 × 100 metres Relay,Montreal,1976,None,Adama Fall,SEN,SEN,
M,4 × 100 metres Relay,Montreal,1976,None,Jean-Pierre Mango,SEN,SEN,
M,4 × 100 metres Relay,Montreal,1976,None,Momar N'Dao,SEN,SEN,
M,4 × 100 metres Relay,Montreal,1976,None,Barka Sy,SEN,SEN,
M,4 × 100 metres Relay,Montreal,1976,None,Somsak Boontud,THA,THA,
M,4 × 100 metres Relay,Montreal,1976,None,Suchart Chairsuvaparb,THA,THA,
M,4 × 100 metres Relay,Montreal,1976,None,Sayan Paratanavong,THA,THA,
M,4 × 100 metres Relay,Montreal,1976,None,Anat Ratanapol,THA,THA,
W,4 × 100 metres Relay,Montreal,1976,None,Lee Chiu-Hsia,TPE,TPE,
M,4 × 100 metres Relay,Montreal,1976,None,Chen Chin-Long,TPE,TPE,
M,4 × 100 metres Relay,Montreal,1976,None,Chen Ming-Chi,TPE,TPE,
M,4 × 100 metres Relay,Montreal,1976,None,Frank Adams,TTO,TTO,
M,4 × 100 metres Relay,Montreal,1976,None,Ainsley Armstrong,TTO,TTO,
M,4 × 100 metres Relay,Montreal,1976,None,Chris Brathwaite,TTO,TTO,
M,4 × 100 metres Relay,Montreal,1976,None,Hasely Crawford,TTO,TTO,
M,4 × 100 metres Relay,Montreal,1976,None,Anthony Husbands,TTO,TTO,
M,4 × 100 metres Relay,Montreal,1976,None,Charles Joseph,TTO,TTO,
M,4 × 100 metres Relay,Montreal,1976,None,William Dralu,UGA,UGA,
M,4 × 100 metres Relay,Montreal,1976,None,Fidelis Ndyabagye,UGA,UGA,
W,4 × 100 metres Relay,Montreal,1976,None,Tatyana Vorokhobko,URS,URS,
W,4 × 100 metres Relay,Montreal,1976,None,Lyubov Kononova,URS,URS,
M,4 × 100 metres Relay,Montreal,1976,None,Viktor Myasnikov,URS,URS,
M,4 × 100 metres Relay,Montreal,1976,None,Valery Podluzhny,URS,URS,
W,4 × 100 metres Relay,Montreal,1976,None,Evelyn Ashford,USA,USA,
W,4 × 100 metres Relay,Montreal,1976,None,Chandra Cheeseborough,USA,USA,
W,4 × 100 metres Relay,Montreal,1976,None,Debra Armstrong,USA,USA,
W,4 × 100 metres Relay,Montreal,1976,None,Pam Jiles,USA,USA,
W,4 × 100 metres Relay,Montreal,1976,None,Brenda Morehead,USA,USA,
W,4 × 100 metres Relay,Montreal,1976,None,Martha Rae Watson,USA,USA,
M,4 × 100 metres Relay,Montreal,1976,None,Willie Smith,USA,USA,
M,4 × 100 metres Relay,Montreal,1976,None,Eberhard Weise,GDR,GDR,
M,4 × 100 metres Relay,Montreal,1976,None,Antoine Nkounkou,CGO,CGO,
M,4 × 400 metres Relay,Montreal,1976,None,Cuthbert Jacobs,ANT,ANT,
M,4 × 400 metres Relay,Montreal,1976,None,Conrad Mainwaring,ANT,ANT,
M,4 × 400 metres Relay,Montreal,1976,None,Paul Richards,ANT,ANT,
M,4 × 400 metres Relay,Montreal,1976,None,Fred Sowerby,ANT,ANT,
M,4 × 400 metres Relay,Montreal,1976,None,Elroy Turner,ANT,ANT,
W,4 × 400 metres Relay,Montreal,1976,None,Judy Pollock,AUS,AUS,
W,4 × 400 metres Relay,Montreal,1976,None,Verna Burnard,AUS,AUS,
W,4 × 400 metres Relay,Montreal,1976,None,Judy Canty,AUS,AUS,
W,4 × 400 metres Relay,Montreal,1976,None,Beth Nail,AUS,AUS,
W,4 × 400 metres Relay,Montreal,1976,None,Charlene Rendina,AUS,AUS,
M,4 × 400 metres Relay,Montreal,1976,None,Max Binnington,AUS,AUS,
M,4 × 400 metres Relay,Montreal,1976,None,Chris Commons,AUS,AUS,
M,4 × 400 metres Relay,Montreal,1976,None,Peter Fitzgerald,AUS,AUS,
